X1,X2
14.03410873,19.68973672
11.26902127,18.98740391
13.42550404,18.06233461
12.54296708,20.81715058
16.11889162,19.16156647
13.62298139,20.4982801
12.76897351,20.4738866
12.97889793,21.5677291
14.46821571,23.07953034
14.43079904,19.11587267
12.97456691,22.27911258
13.23722115,17.36767617
16.56513383,22.20830608
11.40846615,20.01313339
15.42810522,19.8912407
12.00764825,21.02967277
12.09822332,22.53335949
15.10890336,21.9942615
11.52780986,20.25034346
12.58880736,20.65582913
12.8839748,17.89920934
12.98459312,22.09792356
15.54772199,21.70181137
14.73140175,17.25455188
13.21920037,22.35879153
12.35099843,20.07159428
12.23574073,20.64901125
12.88766409,18.62897386
13.88074292,21.71682942
16.43169827,21.59646187
13.16241338,21.56149611
14.58309752,18.44347203
13.57068218,19.89882034
14.39457884,21.86663682
13.50353287,18.96139038
13.22029885,20.73062838
12.53943117,20.22255683
11.99565191,22.19748765
17.10001736,20.51831906
13.85934721,18.3499147
12.17746864,19.93536926
12.34808365,21.76660885
13.58578415,18.31053585
15.03978315,18.52097336
13.93948519,18.6451997
16.07356954,21.68399203
13.13570605,22.04509023
16.98383903,18.61243987
14.44047014,16.89983279
14.60293882,19.95467843
14.81456922,19.41885386
11.29527602,21.2502799
12.91304079,18.74222241
17.16134497,19.5916076
12.04060637,20.28309287
12.24292795,19.68996728
14.14596671,22.46734877
14.59063182,22.74665334
11.73487505,21.22743254
13.29320867,19.66240332
13.26103986,18.51760987
15.03347986,17.16974054
14.83753778,19.11584879
13.80644291,23.2068446
15.13450426,21.01110262
14.45616824,21.7805092
11.72854861,20.91956972
15.35321947,17.98146853
14.18476836,22.82505643
12.18615798,18.16070346
16.46355151,20.58113201
13.19974717,18.06357368
12.29916392,18.37036264
12.77942678,21.52957891
12.23508025,18.89240358
14.17549698,20.73596329
15.2862451,22.46983324
14.93574197,22.7783804
16.01084434,18.41125168
13.86635291,22.37088536
15.53566231,18.45716564
12.60395034,18.94474414
14.5145637,19.18903019
14.97750307,22.65069056
11.20972416,19.52320017
15.50907367,21.87555364
12.72857316,17.32686819
13.24177241,17.38506016
16.84034949,21.89753675
14.53058324,22.18139444
12.60552197,21.56755456
13.5182432,18.1447666
15.96622228,19.10929744
15.26708535,17.4376717
13.24269221,19.85805495
13.44831049,17.44587614
12.74378566,22.37728639
17.16040432,20.31990725
15.05189128,18.48450366
14.82269423,23.23573956
15.19631641,25.61338728
13.7976425,27.8016574
9.695960226,23.07208508
14.27594801,21.09966567
11.06324655,20.12743401
13.88864547,19.98606762
12.70305254,25.32231728
10.99164098,23.13537013
13.06370577,19.64895721
11.26409321,22.66952373
14.07072374,24.88953089
13.53521758,27.12126739
14.33184699,25.33868259
11.62666439,20.56416103
9.176765017,21.05547063
16.13313771,23.19470051
8.960884765,21.37146947
12.21317126,23.22477233
13.62171723,24.60962914
10.98947596,27.3059567
12.34480991,21.93003431
15.21550226,25.74466579
14.84480392,22.15900114
11.56986618,25.80128306
11.88531086,27.76626666
10.69320004,22.48494272
13.0448516,25.61665117
14.50958391,23.12794758
11.44538209,25.19257776
13.9086108,20.21843196
9.093572671,24.24461839
11.83025007,27.08477891
16.3386979,22.82472124
15.01904409,24.49078157
10.58676265,23.72234538
11.92862118,24.16649015
10.41417348,24.79215012
